"","from","to","strength"
"2123","changeImmig","education",-4.16922664577214
"2124","euKnow6","germanyFairShare",-2.05964695147486
"2125","infoSourceTV","germanyFairShare",-8.69067683782851
"2126","ukipUnited","prefTradeoff",-2.15360726905783
"2127","Age","satDemEng",-15.0503226139263
"2128","satDemEU","satDemEng",-69.207000932176
"2129","EUIntegrationSelf","normEU",-2.84220429026573
"2130","Age","ukCoopCAP",-6.14058401724287
"2131","effectsEUEcon","ukCoopCAP",-19.007237873031
"2132","personality_extraversion","infoSourcePeople",-2.60232780751721
"2133","workingStatus","postalapply",-7.40797677698265
"2134","certaintyEULD","satDemEU",-1.66813055938928
"2135","locus1","friendsEU",-5.44425106391645
"2136","immigCon","infoSourcePeople",-1.73036816857166
"2137","infoSourceTV","personality_extraversion",-5.21029168654422
"2138","EUIntegrationLD","parliamentSupport",-2.94604065898875
"2139","euRefTurnout","discussPolDays",-3.48542458192242
"2140","ukCoopMovement","euLeaveBigBusiness",-5.37625448074868
"2141","asylumMore","euLeaveBigBusiness",-2.94270403780865
"2142","infoSourcePaper","immigCon",-3.69714957782708
"2143","ukipUnited","likeLD",-0.18713417570325
"2144","ukCoopWorkers","lr_scale",-3.38218384661741
"2145","euRefInterest","likeUKIP",-4.6637003778178
"2146","partyIdEU","profile_turnout_2015",-2.69039328432567
"2147","euKnow2","immigEcon",-1.24529817077928
"2148","immigGreen","likeBoris",-6.52724328395561
"2149","immigSelf","euSources_4",-2.84227018959791
"2150","gender","euCloser",-4.6245921328682
"2151","euRefInterest","leaveImpactSelf",-5.32808412027953
"2152","euSources_2","infoSourcePeople",-3.53532106490275
"2153","profile_education_age","euRefCertainty",-3.96862714537747
"2154","monarch","euRefCertainty",-7.56565809897256
"2155","labSupport","EUIntegrationLD",-6.04571261260389
"2156","germanyFairShare","EUIntegrationLD",-4.34654802963269
"2157","effectsEUTrade","EUIntegrationLD",-2.74003739028376
"2158","euRefInterest","effectsEUImmigration",-4.42888177927307
"2159","immigCon","ukipUnited",-5.0948701857651
"2160","marital","noDependentsInHousehold",-3.64462613300066
"2161","euUKRich","euMemberJoin",-11.0151618580603
"2162","changeEducation","euMemberJoin",-1.93837334220007
"2163","euMemberJoin","euRedTape",-113.272515878034
"2164","certaintyEUUKIP","euMemberJoin",-6.09679761875122
"2165","studentsMore","euMemberJoin",-3.59508462858139
"2166","likeBoris","euLeaveBigBusiness",-8.72107389104895
"2167","beliefTradeoff","al2",-2.40795115410583
"2168","euRedTape","euDominance",-1.04350594764219
"2169","campaigninfoLeave","changeCrime",-0.567457497116266
"2170","effectsEUImmigration","turkey",-3.85913617506412
"2171","Age","turkey",-7.33546167418172
"2172","efficacyPolCare","neverPrivateSchool",-4.99584819935353
"2173","polKnowOsborne","countryOfBirth",-4.43649427925629
"2174","lr2","changeCostLive",-6.42097987381567
"2175","al5","changeCostLive",-3.04855251456866
"2176","euRefInterest","effectsEUNHS",-2.34316147168829
"2177","ukCoopWorkers","benefitsToMigrants",-3.06703585523246
"2178","tolUncertain3","languageSkills",-6.56135360096414
"2179","al4","languageSkills",-3.94764446092313
"2180","lr_scale","languageSkills",-7.81380508035136
"2181","satDemUK","languageSkills",-4.08954779520764
"2182","germanyFairShare","euSources_5",-2.51858201095183
"2183","blackEquality","euSources_5",-4.93133001082151
"2184","euRefTurnout","disability",-1.14219492238681
"2185","immigUKIP","prefTradeoff",-3.43549226991308
"2186","housing","ukCoopWorkers",-3.82296670928372
"2187","certaintyEULab","euKnow2",-0.0241917620687673
"2188","likeUKIP","gayEquality",-3.99727349057139
"2189","euRefTurnout","pccTurnout",-3.9405239950238
"2190","euKnow2","britishness",-3.23554547901767
"2191","changeImmig","britishness",-4.2206380608859
"2192","likeGrn","blackEquality",-1.22274387342623
"2193","subjClass","partyId",-3.8221304498984
"2194","efficacyUnderstand","effectsEUFinance",-3.07036114984294
"2195","infoSourceTV","Age",-4.08142667004358
"2196","privateSecondarySchool","subjClass",-2.75223721328439
"2197","euRedTape","britainFairShare",-2.61262876699584
"2198","socialDes_dk","lr3",-16.4966628629027
"2199","polKnowMiliband","lr3",-8.92764503537546
"2200","likeCameron","effectsEUUnemployment",-4.22029480828132
"2201","polAttention","betterDealEU",-11.1668754462553
"2202","immigLab","friendsEU",-2.61163082420444
"2203","ldSupport","localTurnoutRetro",-9.69890901449617
"2204","conSupport","localTurnoutRetro",-2.72461496289179
"2205","euRefExpectation","locus1",-3.70577185412549
"2206","socialDes_none","al4",-3.14331460424728
"2207","femaleEquality","euRefFinal",-2.49634148480891
"2208","likeGrn","europeanness",-4.38998379890472
"2209","ukCoopTrade","europeanness",-2.15072148362742
"2210","infoSourcePaper","europeanness",-2.94238239627157
"2211","likeBoris","englishness",-0.738456299073732
"2212","ukCoopTrade","normEU",-3.74758358275722
"2213","ldUnited","gender",-8.6958001929479
"2214","euSources_1","studentsMore",-3.19498179019865
"2215","immigEcon","al1",-1.13212190916965
"2216","euSources_99","profile_turnout_2015",-2.6342221265721
"2217","euSources_1","likeUKIP",-3.25776211711309
"2218","bestPM","monarch",-5.53144142856399
"2219","polAttention","euSources_3",-2.74027053225564
"2220","euSources_1","likeLab",-6.10346563783423
"2221","localTurnoutRetro","pccVote1",-4.31246625952735
"2222","likeUKIP","pccVote1",-8.48766538927521
"2223","profile_ethnicity","pccVote1",-3.46439949882733
"2224","euRefInterest","ukCoopEuro",-3.05744587727986
"2225","euKnow2","edlevel",-2.64005598809126
"2226","EUIntegrationUKIP","likeLD",-1.92694558823314
"2227","effectsEUTerror","likeAlanJohnson",-3.24246004529778
"2228","certaintyEUCon","likeGove",-2.14226590717226
"2229","likeOsborne","euSources_111",-2.37310604513505
"2230","euRefTurnout","EUIntegrationUKIP",-6.81343213409127
"2231","socialDes_3","lr2",-2.80730381975263
"2232","housing","lr1",-3.81033928962279
"2233","profile_gross_household","socialDes_dk",-3.22475891807744
"2234","effectsEUTrade","ukCoopMovement",-2.45384214423029
"2235","selfOccStatus","euRedTape",-2.44239658027254
"2236","prevJob","infoSourcePeople",-3.99726650893535
"2237","al1","lr5",-1.79446556856237
"2238","profile_gross_household","euLeaveBigBusiness",-1.59778353272668
"2239","immigEcon","gor",-1.49974414162352
"2240","likeFarron","gor",-11.7269227809593
"2241","EUIntegrationUKIP","childBenefitsRepatriate",-3.73524094500499
"2242","gender","childBenefitsRepatriate",-5.126694025299
"2243","likeBennett","likeOsborne",-0.764889299909555
"2244","EUIntegrationCon","leaveImpactBritain",-1.68979560793559
"2245","ldUnited","likeGrn",-9.99424738988091
"2246","certaintyEULD","likeGrn",-3.42939852864947
"2247","satDemUK","changeNHS",-3.49342432401863
"2248","profile_gross_personal","infoSourceInternet",-3.48641887371923
"2249","locus2","al_scale",-1.37955279441667
"2250","euSources_1","changeImmig",-2.26669548346581
"2251","EUIntegrationCon","al4",-2.81093598344523
"2252","immigEcon","likeFarage",-2.13226171619317
"2253","personality_openness","Age",-6.04370714060133
"2254","personality_extraversion","Age",-5.03558068296843
"2255","certaintyEULab","cabinetSupport",-2.97574442440782
"2256","likeCameron","certaintyEULab",-3.88892108925029
"2257","personality_openness","campaigninfoRemain",-2.94467739862193
"2258","euKnow1","asylumMore",-3.02328040553584
"2259","efficacyEU","euMore",-9.00912856031209
"2260","euKnow6","euMore",-2.6454119444752
"2261","workingStatus","effectsEUFinance",-3.37389306757177
"2262","likeAlanJohnson","changeCrime",-3.0460686222923
"2263","beliefTradeoff","euParlOverRide",-2.52591753180968
"2264","immigSelf","euParlOverRide",-3.75294776744704
"2265","efficacyUnderstand","socialDes_1",-3.04032306607996
"2266","effectsEUTerror","likeBoris",-2.86380849377747
"2267","bestPM","generalElectionVote",-4.24557109082161
"2268","gender","generalElectionVote",-2.59906400119144
"2269","immigUKIP","profile_ethnicity",-3.60881505900761
"2270","euMore","immigCultural",-2.0286760806539
"2271","gender","personality_extraversion",-3.03576677183082
"2272","profile_gross_personal","personality_extraversion",-1.53675572796783
"2273","euRefExpectation","euKnow4",-3.09742665947306
"2274","grnUnited","businessSupport",-3.0932007673473
"2275","profile_household_size","profile_newspaper_readership_201",-3.9572225180018
"2276","al1","countryOfBirth",-3.99261024381121
"2277","labUnited","immigGreen",-1.07332593893807
"2278","ukCoopWorkers","proConRemain",-3.19634852073432
"2279","likeGrn","proConRemain",-3.63513899112877
"2280","proConRemain","remainTone",-75.5383979146172
"2281","likeOsborne","proConRemain",-8.89312341739787
"2282","bestPM","likeLab",-2.55180562976784
"2283","euRefInterest","infoSourcePaper",-6.63610121236707
"2284","infoSourcePaper","infoSourceTV",-270.903110271624
"2285","immigCon","EUIntegrationLD",-3.06021100759062
"2286","europeanness","countryOfBirth",-3.23462889191069
"2287","euKnow2","locus2",-1.09374280771954
"2288","echr","regSatisfaction",-4.10023707500841
"2289","labUnited","effectsEUImmigration",-7.2936616531133
"2290","certaintyEUCon","socialDes_dk",-2.90620878153686
"2291","monarch","parentsForeign",-3.46073053944883
"2292","studentsMore","likeLab",-4.31392127056824
"2293","euSources_1","socialDes_none",-2.80834888017534
"2294","polAttention","likeBennett",-9.77317000296898
"2295","certaintyEULD","likeBennett",-1.91967320096956
"2296","postalapply","infoSourceRadio",-3.93428417307223
"2297","likeCon","conSupport",-9.54277914411796
"2298","disability","likeAlanJohnson",-1.63534594204611
"2299","effectsEUUnemployment","echr",-2.69921134966717
"2300","lr_scale","echr",-1.91719544069019
"2301","al2","echr",-4.43205295080224
"2302","ukCoopTrade","ldSupport",-2.12814028183857
"2303","infoSourcePaper","euKnow5",-2.56444110835673
"2304","campaigninfoRemain","education",-2.46077530907496
"2305","infoSourcePaper","profile_gross_personal",-2.44644073570089
"2306","selfOccStatus","profile_gross_personal",-11.6231597176848
"2307","prevJob","profile_gross_personal",-9.20269209488833
"2308","certaintyUKLeave","partyIdEU",-2.14812632671055
"2309","locus2","beliefTradeoff",-1.56039765746027
"2310","familiesMore","likeBennett",-2.12354953186514
"2311","germanyFairShare","effectsEUNHS",-2.78414783981862
"2312","education","infoSourcePeople",-3.76858695757437
"2313","changeEducation","turkey",-1.6642578844876
"2314","euCloser","EUIntegrationSelf",-1.62818595200224
"2315","likeFarron","likeCorbyn",-7.99413569445096
"2316","changeImmig","euSources_99",-2.69425668195254
"2317","likeBoris","euSources_99",-6.58349252847574
"2318","euKnow2","changeEducation",-4.8945773029227
"2319","tolUncertain1","lr_scale",-0.120633314443694
"2320","euUKRich","satDemEU",-4.08835783251379
"2321","immigrantsWelfareState","satDemEU",-5.15300722605753
"2322","euParlOverRide","satDemEU",-3.44661785236895
"2323","euUndermineIdentity","socialIdentityGlobalLeave",-1.92909390214118
"2324","studentsMore","socialIdentityGlobalRemain",-1.57366766352789
"2325","tuSupport","profile_education_age",-1.44575439142136
"2326","effectsEUTrade","profile_education_age",-5.05499407529169
"2327","familiesMore","immigEcon",-4.12442285635188
"2328","lr_scale","partyId",-2.44930009825111
"2329","friendsEU","econPersonalRetro",-3.43798192640315
"2330","efficacyUnderstand","econPersonalRetro",-3.14779022470066
"2331","infoSourcePaper","betterDealEU",-2.38482843049678
"2332","proConRemain","betterDealEU",-1.80685750421071
"2333","likeBoris","euLeaveVoice",-3.87500545397415
"2334","campaigninfoRemain","euLeaveVoice",-2.41776360485346
"2335","tuSupport","EUIntegrationUKIP",-6.23617494471546
"2336","al1","euMemberJoin",-4.8850487699201
"2337","conSupport","euMemberJoin",-6.66933194431112
"2338","partyIdEU","euMemberJoin",-3.3462878605842
"2339","profile_gross_personal","immigEcon",-3.21887354620412
"2340","likeUKIP","EUIntegrationGreen",-1.42959920979047
"2341","personality_agreeableness","al5",-2.56946134764075
"2342","al4","al5",-6.68603230754889
"2343","leaveTone","euUndermineIdentity",-2.05020489388698
"2344","polAttention","euUndermineIdentity",-2.529563777769
"2345","likeCameron","euCloser",-2.76285514460687
"2346","echr","euRedTape",-2.64963127949704
"2347","personality_agreeableness","regSatisfaction",-7.37674111624438
"2348","personality_openness","regSatisfaction",-2.83820729518629
"2349","tolUncertain2","socialDes_1",-2.71090794090333
"2350","euSources_2","lr_scale",-1.21793864948268
"2351","partyMember","RPrivSchnew_dk",-2.4388491785885
"2352","proConRemain","euUKRich",-0.998351870835904
"2353","euRefInterest","changeNHS",-3.54421437443125
"2354","certaintyUKLeave","changeNHS",-3.39446911048981
"2355","parliamentSupport","proConLeave",-1.57660603279328
"2356","changeEducation","betterDealEU",-0.788134014239404
"2357","immigrantsWelfareState","pccVote1",-3.20333760002723
"2358","al1","changeNHS",-3.78291231187177
"2359","selfOccStatus","bestOnMII",-3.82913802307667
"2360","parliamentSupport","infoSourcePeople",-2.30809049260642
"2361","generalElectionVote","certaintyUKRemain",-4.13918579053097
"2362","euRefInterest","certaintyUKRemain",-1.32217440048771
"2363","euRefInterest","ldUnited",-2.63767028721486
"2364","likeLD","profile_newspaper_readership_201",-3.62041602571117
"2365","locus2","satDemUK",-2.30986083321295
"2366","likeCon","asylumMore",-3.42315410195806
"2367","socialDes_dk","lr5",-9.65831124080978
"2368","socialDes_none","lr5",-1.81980693644437
"2369","profile_gross_household","changeEducation",-2.27670419992319
"2370","franceFairShare","changeEducation",-2.76048347762298
"2371","EUIntegrationGreen","UKsovereignty",-2.54900287047167
"2372","likeLab","euMIISmall",-3.47574364803586
"2373","likeUKIP","euMIISmall",-5.38168529731047
"2374","effectsEUTrade","euMIISmall",-3.41315456066877
"2375","likeCameron","EUIntegrationLab",-50.9958948844396
"2376","EUIntegrationLab","likeOsborne",-15.0408284079604
"2377","ukCoopTrade","neverPrivateSchool",-2.59177761653768
"2378","benefitsToMigrants","socialDes_2",-3.5913890162002
"2379","campaigninfoRemain","socialDes_2",-0.463424445327746
"2380","conSupport","euLeaveScotIndep",-0.856475110469546
"2381","gender","education",-6.46712965775441
"2382","profile_gross_household","ukCoopCAP",-1.62500188419835
"2383","tolUncertain1","infoSourceInternet",-3.67762445479639
"2384","likeUKIP","likeLab",-3.61646093685522
"2385","ukipUnited","likeLab",-2.27044728540386
"2386","immigCon","labUnited",-11.6628296149938
"2387","immigLab","labUnited",-6.67859557476913
"2388","euRefExpectation","euRefCertainty",-2.72286234125568
"2389","immigCon","workingStatus",-9.29492531709911
"2390","workingStatus","disability",-317.48952003828
"2391","euGovtLeaflet","EUIntegrationCon",-1.90178485567958
"2392","ukipUnited","beliefTradeoff",-2.71774588386688
"2393","UKsovereignty","al1",-2.80678784979682
"2394","certaintyEUGreen","al1",-6.86556959257359
"2395","blackEquality","changeImmig",-2.31781054419844
"2396","satDemEU","euRefCertainty",-1.20548043685449
"2397","polKnowMiliband","parentsForeign",-2.22685493888685
"2398","parliamentSupport","profile_past_vote_2015",-4.69447301706532
"2399","immigGreen","profile_past_vote_2015",-2.71032732616186
"2400","euSources_2","changeCostLive",-1.40346911756569
"2401","profile_education_age","changeCostLive",-3.63628080374474
"2402","housing","changeCostLive",-2.01510673296798
"2403","profile_gross_household","sickOrElderlyInHousehold",-2.47197836468354
"2404","immigCultural","locus1",-0.738534711592365
"2405","selfOccStatus","personality_conscientiousness",-2.53559290058911
"2406","efficacyUnderstand","conSupport",-2.20878004904898
"2407","likeOsborne","infoSourceRadio",-2.47118592073639
"2408","euSources_4","infoSourceRadio",-3.52882301119098
"2409","lr4","profile_past_vote_2005",-4.2432284163533
"2410","europeanness","livedAbroad",-2.97976362719601
"2411","likeLab","livedAbroad",-4.09352202449145
"2412","EUIntegrationUKIP","euSources_4",-1.17493137056135
"2413","efficacyUnderstand","personality_neuroticism",-8.73319211205308
"2414","EUIntegrationGreen","ukCoopEuro",-3.3122093373413
"2415","likeGrn","lr3",-2.11912760475752
"2416","profile_religion","languageSkills",-2.30379375665552
"2417","euSources_1","registered",-2.22496965593837
"2418","immigUKIP","femaleEquality",-1.09638047240514
"2419","likeBoris","parliamentSupport",-2.59982047330959
"2420","ldSupport","al2",-4.72988293625713
"2421","immigGreen","al2",-2.72234271222624
"2422","tolUncertain2","euSources_111",-1.55785223239764
"2423","ukCoopMovement","lr5",-0.306998994417881
"2424","euSources_2","euKnow1",-3.02373098242788
"2425","likeFarron","postalapply",-5.49062686767866
"2426","immigCon","likeUKIP",-2.87218182419565
"2427","EUIntegrationUKIP","leaveImpactSelf",-2.35883290518541
"2428","immigSelf","normEU",-2.09535534017959
"2429","immigContributeTake","normEU",-4.33754528834834
"2430","proConRemain","euParlOverRide",-3.09082243659395
"2431","euKnow2","EUIntegrationGreen",-4.28086049873127
"2432","grnUnited","EUIntegrationGreen",-39.4346337997595
"2433","grnUnited","immigUKIP",-6.98378179698921
"2434","asylumMore","profile_past_vote_2015",-1.74990337178679
"2435","gayEquality","regSatisfaction",-1.01281697687227
"2436","labUnited","certaintyEULD",-12.4863159700053
"2437","euKnow1","euLeaveBigBusiness",-2.47337763179712
"2438","remainTone","euLeaveBigBusiness",-3.2196442392742
"2439","immigUKIP","britainFairShare",-2.72365722098039
"2440","registered","postalapply",-2.47383392089614
"2441","immigUKIP","echr",-2.60101128580754
"2442","euSources_1","socialIdentityGlobalRemain",-2.86170748286531
"2443","likeUKIP","al1",-2.85075153573052
"2444","immigContributeTake","euPreventWar",-2.82925625621647
"2445","certaintyEUGreen","gender",-10.4623898606442
"2446","labSupport","partyMember",-9.03666394589254
"2447","conSupport","partyMember",-2.44519124813996
"2448","ukCoopTrade","campaigninfoLeave",-1.32283972638288
"2449","pccVote1","euDominance",-2.72674110627304
"2450","immigEcon","lr3",-2.03151072201399
"2451","likeAlanJohnson","lr3",-2.37304536050033
"2452","likeUKIP","euRefExpectation",-1.52960052903654
"2453","al5","changeCrime",-2.18974666731083
"2454","effectsEUUnemployment","changeCrime",-2.65122365716707
"2455","tuSupport","certaintyEUCon",-2.62743477361073
"2456","immigGreen","partyIdEU",-2.00160747979317
"2457","euSources_1","effectsEUEcon",-4.46885400394422
"2458","effectsEUEcon","ukCoopWorkers",-8.908025343595
"2459","pccVote1","proConLeave",-2.01382770731107
"2460","Age","euKnow2",-14.4447948581674
"2461","immigGreen","euKnow2",-0.0311950564937433
"2462","effectsEUNHS","benefitsToMigrants",-0.819669843944212
"2463","asylumMore","likeGrn",-3.89375095653304
"2464","leaveTone","prefTradeoff",-2.60022858664524
"2465","euRefExpectation","euSources_5",-1.3028477578755
"2466","profile_household_size","schoolChildrenInHousehold",-2.17934821080939
"2467","euSources_2","disability",-2.17820322469106
"2468","polKnowOsborne","partyId",-2.87106959430457
"2469","profile_gross_household","RPrivSchnew_dk",-1.54463684778239
"2470","al5","RPrivSchnew_dk",-2.00579181170906
"2471","personality_conscientiousness","profile_education_age",-1.21772567568223
"2472","marital","profile_education_age",-9.78964335654018
"2473","housing","profile_education_age",-4.61432666073779
"2474","euCloser","monarch",-1.52299628712535
"2475","euParlOverRide","monarch",-0.646044208966487
"2476","englishness","subjClass",-2.69605999816122
"2477","likeCon","subjClass",-8.80295929923705
"2478","partyIdEU","subjClass",-9.82159089467496
"2479","likeGove","campaigninfoLeave",-6.04998466071447
"2480","likeAlanJohnson","campaigninfoLeave",-4.76501516947246
"2481","likeCon","profile_newspaper_readership_201",-0.600447467735648
"2482","personality_conscientiousness","profile_newspaper_readership_201",-2.15731947905078
"2483","ukipUnited","effectsEUImmigration",-3.00350307437657
"2484","europeanness","efficacyPolCare",-3.01339322959393
"2485","remainTone","polKnowOsborne",-1.4215184442287
"2486","polKnowClegg","immigContributeTake",-1.32250296031998
"2487","effectsEUUnemployment","parliamentSupport",-2.11536778789832
"2488","campaigninfoRemain","beliefTradeoff",-5.19049532447389
"2489","profile_religion_denom","privatePrimarySchool",-2.12707976317438
"2490","efficacyUnderstand","EUIntegrationLD",-2.24682873346319
"2491","effectsEUTerror","ukCoopEuro",-2.09824299428783
"2492","asylumMore","benefitsToMigrants",-2.05608793967986
"2493","efficacyUnderstand","infoSourceInternet",-3.3277186024261
"2494","profile_newspaper_readership_201","partyId",-1.19365652353736
"2495","gor","pccTurnout",-2.14233403330127
"2496","euKnow1","socialIdentityGlobalLeave",-2.48105356905216
"2497","immigLab","polKnowBercow",-8.507281674154
"2498","immigCon","polKnowBercow",-3.27791266251734
"2499","polKnowClegg","polKnowBercow",-2.66962544155103
"2500","polKnowClegg","profile_past_vote_2015",-2.48870778786113
"2501","likeGove","profile_past_vote_2015",-1.85415316342915
"2502","likeCon","personality_openness",-0.948501676342858
"2503","polAttention","effectsEUWorkers",-6.93758329075536
"2504","gender","proConLeave",-4.98301418392111
"2505","campaigninfoRemain","proConLeave",-3.23945525352065
"2506","immigCon","EUIntegrationLab",-4.82034412748908
"2507","likeUKIP","EUIntegrationLab",-2.52575028227147
"2508","euKnow6","satDemEng",-2.46635127201262
"2509","euKnow6","franceFairShare",-1.94681106212192
"2510","europeanness","lr1",-2.09701111063077
"2511","al_scale","lr1",-2.87652598122258
"2512","immigGreen","euPreventWar",-6.78761989233681
"2513","likeAlanJohnson","euPreventWar",-2.81483473603294
"2514","UKsovereignty","euPreventWar",-3.72236496320693
"2515","bestPM","echr",-8.84409714039975
"2516","profile_household_children","localTurnoutRetro",-1.27843678999488
"2517","lr_scale","changeCrime",-1.20156408267758
"2518","ldUnited","likeCorbyn",-2.91171297291294
"2519","tuSupport","euMemberJoin",-1.24136922171601
"2520","selfOccStatus","proConRemain",-2.10991139865655
"2521","efficacyEU","proConRemain",-3.76844569383502
"2522","euSources_99","euSources_3",-2.57665463779904
"2523","tolUncertain2","partyMember",-2.39373652595259
"2524","euRedTape","pccTurnout",-2.53626066212655
"2525","ldUnited","effectsEUNHS",-2.1654922867674
"2526","conUnited","immigCultural",-2.10797943058424
"2527","likeBoris","euRefCertainty",-2.57208293101758
"2528","gender","lr2",-1.73477390986773
"2529","likeFarage","lr2",-4.73858868599928
"2530","immigLab","lr2",-1.96195565503513
"2531","tuSupport","likeGove",-7.55511927673069
"2532","gender","privatePrimarySchool",-5.40147915183741
"2533","euKnow6","profile_household_children",-1.92989333110563
"2534","personality_agreeableness","likeBennett",-2.23218873207588
"2535","postalapply","regSatisfaction",-2.5788789796552
"2536","gender","bestPM",-2.50840052359217
"2537","personality_neuroticism","housing",-1.8891798731147
"2538","riskTaking","immigSelf",-3.4436274685977
"2539","changeEducation","privateSecondarySchool",-1.41388017976487
"2540","labUnited","campaigninfoRemain",-1.23341838501619
"2541","euKnow6","englishness",-0.217084589869046
"2542","EUIntegrationSelf","infoSourcePeople",-3.21844409533333
"2543","certaintyUKRemain","proConLeave",-0.226696834499307
"2544","immigContributeTake","profile_past_vote_2010",-0.587661700883473
"2545","effectsEUTrade","changeEconomy",-2.40715676975742
"2546","Age","changeEconomy",-2.6485500663548
"2547","gender","al_scale",-2.86414981124835
"2548","likeLab","RPrivSchnew_dk",-1.55515720911353
"2549","UKsovereignty","RPrivSchnew_dk",-3.39988625804654
"2550","ukCoopEuro","euRefCertainty",-0.470581849840528
"2551","riskTaking","euLeaveVoice",-2.24416579209719
"2552","certaintyUKLeave","immigContributeTake",-2.63182075947407
"2553","germanyFairShare","femaleEquality",-5.25223200322034
"2554","ukCoopTrade","femaleEquality",-3.77312505474583
"2555","al1","femaleEquality",-3.90707360096167
"2556","tolUncertain3","al4",-2.34876094489846
"2557","tolUncertain1","lr4",-1.37588325952129
"2558","selfOccStatus","al4",-2.08006886984549
"2559","effectsEUWorkers","al4",-1.90363245048684
"2560","profile_gross_household","profile_past_vote_2005",-2.03014197064658
"2561","tolUncertain1","noneuMore",-1.8929562489775
"2562","euSources_2","certaintyEULab",-1.83047296233417
"2563","bestPM","profile_past_vote_2015",-0.417779680203239
"2564","bestOnMII","profile_past_vote_2015",-13.4697706449533
"2565","likeLD","profile_past_vote_2015",-5.25721590813009
"2566","infoSourcePaper","euSources_99",-13.3354089226179
"2567","euSources_2","euSources_99",-7.29679434068794
"2568","tolUncertain3","euSources_99",-2.92159619261906
"2569","al5","euSources_99",-1.58353615122383
"2570","likeCon","Age",-9.33800328209691
"2571","immigCon","Age",-3.34535164850968
"2572","likeCameron","Age",-1.81565510793735
"2573","changeImmig","euDominance",-1.42411619543236
"2574","tolUncertain2","euDominance",-2.04365846382643
"2575","proConRemain","immigrantsWelfareState",-1.10761521881614
"2576","likeAlanJohnson","EUIntegrationCon",-3.68877639816492
"2577","likeBoris","socialIdentityGlobalRemain",-1.34201234752982
"2578","changeImmig","immigContributeTake",-2.38424507566015
"2579","immigGreen","likeAlanJohnson",-2.75593283176204
"2580","efficacyEU","likeAlanJohnson",-2.81291112995314
"2581","likeCon","changeNHS",-1.10342712023703
"2582","euGovtLeaflet","likeFarage",-1.99931586270395
"2583","satDemEng","euLeaveScotIndep",-3.09332022622038
"2584","likeBennett","euLeaveScotIndep",-2.23055092104732
"2585","euRefInterest","lr1",-2.65196517776894
"2586","profile_gross_household","euKnow2",-1.25680702976206
"2587","ukCoopWorkers","likeGove",-4.79871495056068
"2588","likeGove","likeLab",-6.01641247863881
"2589","likeGove","likeGrn",-37.243690760075
"2590","likeGove","likeCorbyn",-4.73847879975438
"2591","likeCameron","likeCorbyn",-2.27120943831687
"2592","likeCorbyn","EUIntegrationLD",-2.67803449829808
"2593","euSources_5","euDominance",-8.47316006865367
"2594","infoSourcePeople","euDominance",-7.22404141348125
"2595","tolUncertain1","asylumMore",-1.32605847001651
"2596","campaigninfoLeave","discussPolDays",-1.766571922406
"2597","socialIdentityGlobalRemain","discussPolDays",-4.91269369224028
"2598","likeOsborne","discussPolDays",-8.092636349651
"2599","likeGove","discussPolDays",-5.44313283368865
"2600","tolUncertain3","euUndermineIdentity",-1.60409792525752
"2601","immigEcon","likeFarron",-0.53588882391341
"2602","tolUncertain1","euSources_5",-2.07790502850912
"2603","likeCorbyn","EUIntegrationGreen",-2.00317819561315
"2604","femaleEquality","econGenRetro",-1.21228389637599
"2605","ukCoopCAP","certaintyUKRemain",-3.83221861787933
"2606","Age","certaintyUKRemain",-7.21204761974332
"2607","tuSupport","polKnowClegg",-3.2548330494792
"2608","profile_gross_household","subjClass",-2.76970799414994
"2609","polAttention","germanyFairShare",-1.47578286430689
"2610","ukipUnited","germanyFairShare",-9.44013964527767
"2611","ldUnited","germanyFairShare",-3.60599483089936
"2612","tolUncertain1","immigEcon",-1.33800366535252
"2613","satDemEng","bestOnMII",-3.1550290053674
"2614","profile_religion_denom","bestOnMII",-1.22115952025342
"2615","ukipUnited","bestOnMII",-1.95504296772197
"2616","changeImmig","profile_newspaper_readership_201",-1.71471529143673
"2617","disability","immigUKIP",-0.884022839403769
"2618","asylumMore","euKnow5",-2.90650911170269
"2619","euKnow4","euKnow5",-49.5706473018872
"2620","gender","al5",-1.11662191754658
"2621","asylumMore","partyMember",-1.52884930230448
"2622","profile_household_children","euRefExpectation",-0.999427439368446
"2623","profile_gross_household","likeFarage",-4.10942931908357
"2624","countryOfBirth","locus1",-0.559361128314777
"2625","euRefTurnout","immigLab",-0.437472073510435
"2626","profile_ethnicity","friendsEU",-1.81023164732687
"2627","immigCon","euKnow6",-1.09247811374007
"2628","lr4","euLawsLevel",-4.07207374856262
"2629","al5","euLawsLevel",-1.78998913322903
"2630","marital","socialDesScale",-2.41187993467429
"2631","certaintyEUCon","businessSupport",-1.46704790165495
"2632","socialIdentityGlobalLeave","leaveImpactSelf",-2.05912683065981
"2633","prefTradeoff","euUKRich",-1.22614772162342
"2634","immigCon","riskTaking",-2.12227880471255
"2635","personality_agreeableness","riskTaking",-20.9399586068521
"2636","socialDesScale","riskTaking",-0.492161398102326
"2637","likeCameron","socialDes_1",-1.59765064132944
"2638","ldSupport","proConRemain",-4.48705688265363
"2639","conSupport","proConRemain",-4.2384889376608
"2640","childBenefitsRepatriate","normEU",-1.19371282869361
"2641","UKsovereignty","changeNHS",-3.49211521792859
"2642","likeCon","pccVote1",-2.6027068541498
