"","from","to","strength"
"2129","polKnowClegg","socialDes_none",-2.24733207573331
"2130","lr_scale","britainFairShare",-1.995952438936
"2131","discussPolDays","britainFairShare",-0.851552147603797
"2132","privateSecondarySchool","gender",-1.95580182973526
"2133","socialDes_dk","profile_education_age",-2.7040868239792
"2134","betterDealEU","likeGove",-3.85348835012883
"2135","businessSupport","likeGove",-0.662220983607767
"2136","changeEconomy","ukCoopTrade",-2.00698795323024
"2137","likeUKIP","ukCoopTrade",-3.60018663260917
"2138","grnUnited","likeUKIP",-1.57590935732333
"2139","ldSupport","likeUKIP",-6.28736257564378
"2140","EUIntegrationSelf","likeUKIP",-2.30489939035033
"2141","likeAlanJohnson","changeEducation",-3.39719322221845
"2142","regSatisfaction","polKnowMiliband",-2.23194394712391
"2143","conUnited","euSources_111",-3.14119175333485
"2144","euSources_4","euSources_111",-1.9332132341674
"2145","asylumMore","UKsovereignty",-2.61082852117124
"2146","immigCon","al4",-6.69195170186413
"2147","effectsEUTrade","noneuMore",-1.3185277538978
"2148","immigLab","ukipUnited",-2.20343329672505
"2149","changeEconomy","profile_gross_household",-1.81000814726576
"2150","EUIntegrationLab","immigSelf",-3.36744964570062
"2151","lr2","lr4",-241.582929388062
"2152","al4","socialDesScale",-2.62153607318396
"2153","britainFairShare","socialDesScale",-1.55037915463618
"2154","lr4","al2",-7.2177920194481
"2155","infoSourcePaper","edlevel",-3.32288604077439
"2156","parliamentSupport","euUKRich",-2.08878879577151
"2157","efficacyPolCare","immigEcon",-1.74681646712634
"2158","likeLD","subjClass",-2.42930555380644
"2159","partyId","subjClass",-1.71504504497261
"2160","immigCon","euSources_5",-3.38395436337214
"2161","efficacyPolCare","euSources_5",-1.29699986607829
"2162","al4","infoSourceRadio",-2.42819742535085
"2163","ldSupport","effectsEUImmigration",-1.87239344246154
"2164","euRefInterest","studentsMore",-6.44486635334761
"2165","euKnow2","socialDes_3",-4.06185332049699
"2166","britishness","socialDes_3",-2.19995130321513
"2167","euDominance","changeEconomy",-1.00719461321387
"2168","profile_past_vote_2005","euGovtLeaflet",-1.70873491278599
"2169","euKnow6","effectsEUTrade",-1.99375676530417
"2170","efficacyEU","satDemEU",-2.64628694497242
"2171","ukCoopMovement","englishness",-1.01673890313396
"2172","partyId","profile_turnout_2015",-4.0039734821662
"2173","likeGrn","profile_turnout_2015",-7.00259135441942
"2174","bestPM","profile_turnout_2015",-4.30555060054536
"2175","EUIntegrationUKIP","grnUnited",-1.81026374873545
"2176","likeCon","changeNHS",-16.671771252737
"2177","immigSelf","changeNHS",-2.39314227261093
"2178","labUnited","preschoolChildrenInHousehold",-2.73930130583977
"2179","euRefTurnout","tolUncertain2",-1.51749172409018
"2180","al2","privatePrimarySchool",-0.569085523413548
"2181","turkey","privatePrimarySchool",-3.33062951462608
"2182","euSources_5","beliefTradeoff",-2.40154050230558
"2183","changeEconomy","sickOrElderlyInHousehold",-1.78836775934462
"2184","partyId","polKnowClegg",-2.68026340486153
"2185","likeOsborne","polKnowClegg",-2.00857836327305
"2186","personality_agreeableness","euRefExpectation",-1.80284626358116
"2187","Age","socialDes_2",-7.90840023914507
"2188","al1","socialDes_2",-7.17668850086659
"2189","profile_turnout_2015","socialDes_2",-7.76603955675967
"2190","effectsEUWorkers","regSatisfaction",-6.13855065384996
"2191","germanyFairShare","regSatisfaction",-1.2786055264869
"2192","conSupport","euSources_1",-2.8709061722534
"2193","leaveImpactSelf","changeCostLive",-3.20557197132348
"2194","EUIntegrationCon","socialIdentityGlobalRemain",-0.422607267872081
"2195","postalapply","ukCoopEuro",-2.19985806941168
"2196","socialIdentityGlobalRemain","euKnow3",-0.62145580365268
"2197","euRefInterest","euKnow6",-0.594229546672068
"2198","changeEconomy","likeBoris",-2.34258948776551
"2199","asylumMore","blackEquality",-2.02119132232656
"2200","immigLD","blackEquality",-0.960293449964411
"2201","campaigninfoRemain","partyContact1",-0.271524740459427
"2202","likeAlanJohnson","euRefInterest",-2.11613639022835
"2203","lr_scale","profile_religion",-7.27986980210699
"2204","likeGove","profile_turnout_2015",-1.59531304265775
"2205","subjClass","profile_past_vote_2005",-1.69528499962144
"2206","conSupport","UKsovereignty",-7.61340609091712
"2207","labSupport","UKsovereignty",-5.50472980706581
"2208","EUIntegrationGreen","UKsovereignty",-3.3031767798193
"2209","certaintyEUCon","UKsovereignty",-1.31338119665634
"2210","EUIntegrationCon","euLeaveVoice",-1.51512911491227
"2211","effectsEUFinance","locus2",-1.66335826454815
"2212","immigGreen","likeCorbyn",-3.31967603476005
"2213","EUIntegrationGreen","likeCorbyn",-1.51790203138626
"2214","personality_extraversion","europeanness",-1.74530279388091
"2215","immigSelf","profile_education_age",-0.888743266416895
"2216","al2","immigUKIP",-2.48653306507822
"2217","businessSupport","immigUKIP",-0.827666692481216
"2218","proConLeave","euRefExpectation",-0.928079434081155
"2219","EUIntegrationCon","familiesMore",-1.21548398747473
"2220","education","beliefTradeoff",-1.13078255828168
"2221","euPreventWar","beliefTradeoff",-5.34662113781815
"2222","immigLab","al4",-2.65333308097252
"2223","gor","satDemEng",-2.24603018522339
"2224","polKnowMay","countryOfBirth",-1.57471577860906
"2225","ldUnited","disability",-2.87113322867026
"2226","certaintyUKLeave","disability",-0.953034589662821
"2227","efficacyPolCare","likeOsborne",-1.60606733016357
"2228","likeOsborne","effectsEUWorkers",-0.626222352277182
"2229","EUIntegrationLD","euRefExpectation",-2.59620057137363
"2230","tuSupport","conSupport",-2.6479027461819
"2231","tolUncertain2","riskTaking",-1.43950828894958
"2232","UKsovereignty","al1",-2.36099490936613
"2233","immigLD","euKnow2",-1.58092150991433
"2234","UKsovereignty","certaintyUKLeave",-5.86883375450088
"2235","germanyFairShare","certaintyUKLeave",-14.6665012371277
"2236","gender","certaintyUKLeave",-2.07056090319566
"2237","lr4","immigrantsWelfareState",-5.47574578918375
"2238","EUIntegrationGreen","LDUKIP2015",-1.56920033357142
"2239","likeGrn","franceFairShare",-2.6261050725825
"2240","immigSelf","franceFairShare",-6.32815114390178
"2241","bestOnMII","effectsEUTerror",-2.45337589523842
"2242","effectsEUWorkers","satDemUK",-3.60335286863665
"2243","ukCoopCAP","satDemUK",-2.29523513903223
"2244","likeAlanJohnson","satDemUK",-4.24575850544261
"2245","gender","satDemUK",-2.45833567790396
"2246","infoSourceInternet","likeLab",-1.53530232560297
"2247","subjClass","localTurnoutRetro",-1.07977052430124
"2248","likeFarage","partyIdEU",-2.24456834268494
"2249","likeCorbyn","benefitsToMigrants",-1.88574095133936
"2250","euDominance","europeanness",-1.22316510369092
"2251","changeNHS","britishness",-1.52567410337542
"2252","al4","pccTurnout",-0.94064686517504
"2253","housing","profile_ethnicity",-1.8677308396982
"2254","certaintyEUGreen","profile_ethnicity",-1.54790782067175
"2255","Age","profile_household_size",-6.50064107208982
"2256","marital","profile_religion_denom",-0.894837555744743
"2257","tolUncertain3","partyMember",-1.16142654636542
"2258","likeLab","euMemberJoin",-3.02041419632133
"2259","efficacyPolCare","changeEconomy",-2.8104576848973
"2260","profile_ethnicity","normEU",-1.90826800726063
"2261","euLeaveBigBusiness","euRefFinal",-1.03301033663047
"2262","housing","euRefFinal",-1.52238981703977
"2263","EUIntegrationUKIP","euParlOverRide",-2.44145510647195
"2264","efficacyUnderstand","riskTaking",-2.32472065354159
"2265","countryOfBirth","country",-2.08864911921637
"2266","gender","country",-1.05085336464936
"2267","EUIntegrationUKIP","polKnowBercow",-1.46224489368433
"2268","likeLab","bestOnMII",-6.39390875891877
"2269","polAttention","effectsEUWorkers",-0.770551812843223
"2270","likeCorbyn","workingStatus",-6.98035756817626
"2271","asylumMore","workingStatus",-3.39033343416122
"2272","euLeaveVoice","britainFairShare",-2.7973475521967
"2273","changeCrime","polKnowMiliband",-1.44321692678841
"2274","immigCon","asylumMore",-4.22960444511409
"2275","certaintyEUUKIP","asylumMore",-3.78325445327755
"2276","selfOccStatusLast","remainTone",-2.59329555379009
"2277","ukCoopTrade","leaveImpactBritain",-1.30229378202057
"2278","euSources_3","pccTurnout",-3.970655716088
"2279","euSources_2","pccTurnout",-3.52136960762437
"2280","parliamentSupport","turkey",-1.02523203227429
"2281","likeBennett","likeLD",-1.50355182310341
"2282","lr1","euLawsLevel",-1.95174948500062
"2283","prefTradeoff","tolUncertain3",-1.42085255059283
"2284","infoSourceRadio","profile_household_size",-2.00265797503198
"2285","euParlOverRide","ukCoopCAP",-1.74009838399706
"2286","socialDesScale","socialDes_dk",-1.72230046198274
"2287","efficacyEU","betterDealEU",-2.7612378164813
"2288","partyId","efficacyPolCare",-1.4017693004871
"2289","likeGrn","al2",-0.407348299963814
"2290","labSupport","immigrantsWelfareState",-4.19385980682182
"2291","conSupport","immigrantsWelfareState",-2.2633645809201
"2292","likeGrn","immigSelf",-1.43371182434566
"2293","lr4","al1",-5.82789281214718
"2294","likeCameron","al1",-5.10930577173804
"2295","euSources_5","al1",-1.37746421983138
"2296","personality_openness","locus1",-1.37621919143385
"2297","regSatisfaction","partyMember",-1.27121056702754
"2298","efficacyUnderstand","prefTradeoff",-2.82360127031461
"2299","likeAlanJohnson","prefTradeoff",-2.90745824933765
"2300","immigCon","euRefInterest",-2.07831545992758
"2301","infoSourceTV","likeLD",-1.74817632874147
"2302","profile_ethnicity","changeCostLive",-0.990457622400754
"2303","certaintyUKLeave","partyIdEU",-0.869680469066225
"2304","labSupport","ukCoopTrade",-0.809516630924918
"2305","ukipUnited","changeCrime",-2.58740334925642
"2306","likeGrn","bestOnMII",-0.735916878071293
"2307","immigLab","bestOnMII",-7.69291285479994
"2308","euMemberJoin","bestOnMII",-3.88801131715991
"2309","certaintyEUGreen","infoSourcePeople",-2.10924045330012
"2310","likeCon","education",-1.32883537397174
"2311","changeImmig","immigContributeTake",-0.763472639309839
"2312","monarch","socialDes_2",-1.81461181017028
"2313","euRefVote","euLeaveBigBusiness",-5.09126185938203
"2314","certaintyUKLeave","euLeaveBigBusiness",-2.25914863974231
"2315","education","euLeaveBigBusiness",-0.90151757300282
"2316","europeanness","satDemEng",-1.66014572210042
"2317","euUKRich","effectsEUTerror",-2.40426197162105
"2318","changeCrime","effectsEUTerror",-2.00315034268897
"2319","lr_scale","euMore",-2.32349852372317
"2320","likeFarron","lr3",-5.60996134704237
"2321","likeBennett","lr3",-1.81818866624599
"2322","effectsEUFinance","econPersonalRetro",-0.601220849028323
"2323","parliamentSupport","germanyFairShare",-1.28462823729842
"2324","lr1","workingStatus",-2.12846131116203
"2325","certaintyEUGreen","workingStatus",-2.13053031575873
"2326","polAttention","workingStatus",-7.67098203983005
"2327","euSources_4","workingStatus",-1.09146617916304
"2328","prevJob","profile_household_size",-1.24812643872519
"2329","socialIdentityGlobalRemain","campaigninfoRemain",-1.30579844016665
"2330","lr1","partyId",-9.29700044135825
"2331","lr2","partyId",-3.36273749961583
"2332","regSatisfaction","Age",-1.60273649917144
"2333","likeBoris","selfOccStatus",-14.6078420068934
"2334","likeFarage","selfOccStatus",-4.21657951228372
"2335","EUIntegrationSelf","selfOccStatus",-3.58656395726257
"2336","immigGreen","lr1",-1.22785622451283
"2337","lr5","euSources_111",-1.22688712971376
"2338","immigCultural","turkey",-2.75094708373763
"2339","immigContributeTake","turkey",-1.7520586900655
"2340","euKnow2","friendsEU",-2.74326348679824
"2341","britainFairShare","euLeaveBigBusiness",-1.05626701128767
"2342","ns_sec_analytic","profile_gross_personal",-0.513681533342606
"2343","tolUncertain2","personality_neuroticism",-9.56078747286847
"2344","tolUncertain1","personality_neuroticism",-5.87025661631014
"2345","asylumMore","tolUncertain1",-5.48762568791153
"2346","likeUKIP","tolUncertain1",-4.49704951447347
"2347","subjClass","euKnow3",-0.795323848182306
"2348","al1","euGovtLeaflet",-2.61166997226428
"2349","changeImmig","euGovtLeaflet",-4.86986121785321
"2350","discussPolDays","conUnited",-0.704647590859167
"2351","certaintyEUCon","conUnited",-6.19962016622139
"2352","certaintyEUGreen","conUnited",-3.67539684995154
"2353","al1","countryOfBirth",-0.445053605538305
"2354","infoSourceTV","edlevel",-2.0043977421883
"2355","socialIdentityGlobalRemain","euRefExpectation",-2.02240832773896
"2356","infoSourcePeople","euRefExpectation",-1.58264719039289
"2357","ldUnited","euLeaveScotIndep",-1.43895341340976
"2358","partyIdEU","profile_newspaper_readership_201",-0.724470325612856
"2359","tuSupport","disability",-1.97288857518288
"2360","euRefVote","socialDes_none",-1.16992191816462
"2361","workingStatus","personality_agreeableness",-1.16743640604
"2362","Age","ukCoopEuro",-1.36606722034048
"2363","cabinetSupport","euMore",-7.59602346311658
"2364","businessSupport","euMore",-3.35784542885449
"2365","betterDealEU","econGenRetro",-1.68490019673482
"2366","euSources_1","effectsEUImmigration",-2.54671672665063
"2367","UKsovereignty","effectsEUImmigration",-3.05562572171857
"2368","effectsEUWorkers","effectsEUImmigration",-3.5505817391022
"2369","effectsEUEcon","monarch",-5.36889040539336
"2370","effectsEUWorkers","monarch",-4.25619119030125
"2371","immigEcon","euRefCertainty",-4.35340087795157
"2372","profile_past_vote_2005","profile_education_age",-0.828101801387675
"2373","selfOccStatus","partyContact1",-2.73312966019694
"2374","neverPrivateSchool","personality_conscientiousness",-1.24757921025594
"2375","euParlOverRide","effectsEUTrade",-1.12984841383332
"2376","tolUncertain3","friendsEU",-2.03330507165629
"2377","al5","friendsEU",-3.702185822915
"2378","friendsEU","partyMember",-20.4857382868431
"2379","efficacyEU","friendsEU",-3.41774697922301
"2380","gender","friendsEU",-1.35056160826252
"2381","satDemUK","friendsEU",-0.899688961479114
"2382","euRefTurnout","euUKRich",-2.95895149183434
"2383","likeFarron","infoSourceTV",-4.38645882223409
"2384","euSources_5","euKnow4",-2.90090600602343
"2385","infoSourceInternet","euKnow4",-0.419558495625097
"2386","efficacyPolCare","tolUncertain2",-1.11540288603192
"2387","euParlOverRide","ukCoopEuro",-0.835983185986152
"2388","EUIntegrationLab","certaintyEUUKIP",-1.11436138237241
"2389","discussPolDays","leaveImpactBritain",-1.16048799417786
"2390","changeEconomy","blackEquality",-1.07108877918472
"2391","changeCrime","EUMIICategory",-1.30919456623451
"2392","polKnowClegg","polKnowMay",-1.08238515698304
"2393","tuSupport","immigSelf",-1.07750110300185
"2394","infoSourceTV","effectsEUNHS",-2.69098810854302
"2395","countryOfBirth","headHouseholdPast",-4.68931629496865
"2396","changeNHS","infoSourceRadio",-0.983303595421603
"2397","likeLab","betterDealEU",-0.969307265966563
"2398","EUIntegrationCon","immigUKIP",-2.22904025645948
"2399","efficacyUnderstand","immigUKIP",-1.76998668759825
"2400","leaveTone","immigUKIP",-1.22054704910079
"2401","changeEconomy","femaleEquality",-1.28621513836788
"2402","personality_neuroticism","femaleEquality",-1.13312783951915
"2403","disability","likeLD",-1.54372514464012
"2404","discussPolDays","socialDes_3",-1.04275962395695
"2405","polAttention","euDominance",-4.01609526090215
"2406","euKnow6","euDominance",-2.77773757549221
"2407","euRefCertainty","campaigninfoRemain",-0.671952070722
"2408","ukipUnited","studentsMore",-5.64808310448643
"2409","labUnited","studentsMore",-2.71497034473396
"2410","ukCoopEuro","betterDealEU",-9.14063470707333
"2411","prefTradeoff","betterDealEU",-0.753737599507076
"2412","likeAlanJohnson","ukCoopEuro",-1.55391032165062
"2413","education","profile_gross_household",-1.19058086853875
"2414","ukCoopWorkers","euRefCertainty",-1.18338920517454
"2415","euRefCertainty","EUMIICategory",-1.28935648320839
"2416","beliefTradeoff","bestOnMII",-0.069934885681505
"2417","likeCorbyn","euRefVote",-2.51300908745634
"2418","euLawsLevel","euRefVote",-1.7271647975731
"2419","ukCoopWorkers","euRefVote",-0.821045670285457
"2420","cabinetSupport","labUnited",-1.0143486375855
"2421","euSources_4","partyContact1",-0.696131741538011
"2422","certaintyEUUKIP","likeCameron",-2.03214703043523
"2423","selfOccStatusLast","gor",-1.21954238453873
"2424","immigrantsWelfareState","EUIntegrationSelf",-21.3179592995784
"2425","EUIntegrationSelf","euUndermineIdentity",-191.790348727215
"2426","lr_scale","euUndermineIdentity",-2.27599490096054
"2427","likeGrn","EUIntegrationSelf",-1.53808271465641
"2428","immigLab","certaintyUKRemain",-2.24753754676112
"2429","effectsEUEcon","certaintyUKRemain",-3.54929726715636
"2430","euUKRich","likeBoris",-0.497098008838293
"2431","lr_scale","privateSecondarySchool",-0.991095156172833
"2432","infoSourceRadio","certaintyUKRemain",-2.24516122635305
"2433","euKnow6","likeGove",-0.0540721192483034
"2434","lr3","euKnow5",-0.949325404992123
"2435","certaintyEUUKIP","changeNHS",-6.32634071605025
"2436","certaintyEUGreen","changeNHS",-4.13815845858062
"2437","euSources_4","edlevel",-0.971950513016054
"2438","likeFarron","partyIdEU",-1.05626190187468
"2439","euKnow6","efficacyUnderstand",-1.12155534091653
"2440","prefTradeoff","leaveImpactBritain",-1.03868618836168
"2441","efficacyUnderstand","certaintyUKRemain",-1.67309335753998
"2442","prevJob","marital",-2.67140002899214
"2443","englishness","prevJob",-1.02933118108876
"2444","lr5","ukCoopMovement",-1.78710384783972
"2445","likeGrn","profile_newspaper_readership_201",-2.1304425868293
"2446","euRefExpectation","euRefFinal",-0.499660376377506
"2447","EUIntegrationLD","likeFarron",-0.928598759684974
"2448","lr2","al_scale",-1.91812101279902
"2449","partyId","al_scale",-2.22662279351061
"2450","likeCorbyn","al_scale",-1.274307754029
"2451","ldSupport","conSupport",-11.3558209523053
"2452","conSupport","cabinetSupport",-156.786740265396
"2453","EUIntegrationCon","cabinetSupport",-27.2358109945872
"2454","gender","prevJob",-0.628013910736172
"2455","partyId","likeUKIP",-3.91770363075375
"2456","likeLab","likeUKIP",-2.60195655368079
"2457","businessSupport","ukCoopMovement",-1.03101931248148
"2458","euKnow1","euKnow3",-2.68675988079212
"2459","euParlOverRide","monarch",-2.59539217699421
"2460","euUndermineIdentity","leaveTone",-0.899971329326945
"2461","euKnow1","euUKRich",-0.852713267562649
"2462","labUnited","al4",-7.15170428792953
"2463","likeCameron","euSources_1",-0.916777703780554
"2464","efficacyPolCare","socialDes_1",-0.727390620622145
"2465","euRefInterest","euRefTurnout",-0.874026657267677
"2466","socialIdentityGlobalLeave","personality_neuroticism",-3.27590208816582
"2467","immigEcon","personality_neuroticism",-1.26275359438114
"2468","satDemUK","preschoolChildrenInHousehold",-1.18205556342679
"2469","Age","preschoolChildrenInHousehold",-0.997811336319558
"2470","immigContributeTake","blackEquality",-0.741966032086566
"2471","certaintyUKRemain","britainFairShare",-4.86661143129004
"2472","immigEcon","euSources_5",-0.745732835723175
"2473","euMemberJoin","euSources_1",-0.858741105976151
"2474","cabinetSupport","Age",-0.643193355474068
"2475","infoSourceInternet","Age",-5.11825183029578
"2476","certaintyEULD","likeBennett",-0.847784188190417
"2477","euSources_1","parentsForeign",-2.73228927890159
"2478","infoSourcePaper","parentsForeign",-1.18749529569493
"2479","changeCrime","socialDes_2",-1.08486608545411
"2480","infoSourceInternet","regSatisfaction",-0.128914824853382
"2481","euKnow1","satDemEng",-1.40602646246407
"2482","friendsEU","satDemEng",-0.986676798218468
"2483","europeanness","riskTaking",-2.63047252667639
"2484","ukCoopCAP","riskTaking",-2.10581656829436
"2485","certaintyEULD","riskTaking",-1.43478575935114
"2486","certaintyUKLeave","changeCostLive",-1.68935053720452
"2487","prefTradeoff","changeCostLive",-1.77351404734873
"2488","al_scale","changeCostLive",-2.42017491325078
"2489","europeanness","personality_openness",-1.97250542010624
"2490","likeAlanJohnson","europeanness",-1.21734089165693
"2491","euRedTape","europeanness",-0.605367893725088
"2492","campaigninfoLeave","effectsEUNHS",-1.72865269220438
"2493","euKnow6","UKsovereignty",-0.812850245562913
"2494","EUIntegrationUKIP","likeLD",-1.85628971068218
"2495","immigLab","likeLD",-6.51419518794683
"2496","britishness","likeLD",-0.997020417869862
"2497","immigLD","likeLD",-0.962979028696282
"2498","tuSupport","ukipUnited",-0.261063430168178
"2499","certaintyEULab","franceFairShare",-12.563246992524
"2500","education","marital",-1.15731520708869
"2501","UKsovereignty","effectsEUEcon",-0.79756889401142
"2502","al4","euLeaveScotIndep",-0.79038835690335
"2503","disability","partyMember",-1.19586085266201
"2504","bestPM","EUMIICategory",-0.783401274929929
"2505","echr","al4",-1.0887757855553
"2506","EUIntegrationLab","euKnow1",-0.613652609744349
"2507","euRedTape","euCloser",-2.05865695726061
"2508","personality_extraversion","personality_conscientiousness",-0.971435582961931
"2509","benefitsToMigrants","euMemberJoin",-6.72806121767007
"2510","euMemberJoin","childBenefitsRepatriate",-7.5114913261732
"2511","likeLab","gor",-0.750369176219465
"2512","UKsovereignty","euLeaveVoice",-0.748899631789754
"2513","likeCorbyn","immigCultural",-0.723380216197256
"2514","profile_gross_personal","normEU",-1.96200911489177
"2515","euSources_1","normEU",-1.36034870227741
"2516","EUIntegrationCon","effectsEUUnemployment",-0.999850243296351
"2517","effectsEUUnemployment","effectsEUNHS",-1.4195747325557
"2518","likeCon","euSources_3",-0.712114860303245
"2519","businessSupport","likeCon",-3.95592161722561
"2520","conSupport","likeCon",-2.38797194967628
"2521","postalapply","tolUncertain1",-0.706053478169451
"2522","satDemUK","effectsEUUnemployment",-0.702372300859679
"2523","efficacyEU","likeUKIP",-2.30735450289831
"2524","likeBennett","likeUKIP",-1.00925814497532
"2525","euKnow1","certaintyUKLeave",-2.49724252110445
"2526","certaintyUKLeave","euKnow5",-2.72983049854156
"2527","certaintyEUUKIP","socialDes_2",-0.770811386684272
"2528","effectsEUEcon","euCloser",-0.562183331314372
"2529","personality_openness","profile_religion_denom",-0.419419490877772
"2530","britishness","britainFairShare",-1.4225063797312
"2531","personality_conscientiousness","countryOfBirth",-0.651286112965863
"2532","EUIntegrationGreen","partyContact1",-1.9634933938446
"2533","certaintyEUUKIP","partyContact1",-1.33234577048415
"2534","efficacyPolCare","polAttention",-4.08562266005538
"2535","lr2","polAttention",-1.40866161146732
"2536","monarch","socialDes_1",-0.62928010378414
"2537","personality_extraversion","asylumMore",-0.623244309159418
"2538","likeLab","euCloser",-3.53280480978901
"2539","likeCameron","euCloser",-2.32244092689507
"2540","certaintyUKLeave","leaveImpactSelf",-0.619052966726485
"2541","euRefVote","ukCoopEuro",-1.90398643338085
"2542","effectsEUWorkers","ukCoopEuro",-1.01913111709382
"2543","germanyFairShare","betterDealEU",-1.05848543632965
"2544","tolUncertain1","languageSkills",-1.57602552741901
"2545","europeanness","languageSkills",-0.872189952116059
"2546","profile_ethnicity","effectsEUNHS",-0.700723778947577
"2547","partyId","euKnow4",-0.402478420189254
"2548","prefTradeoff","effectsEUImmigration",-0.782421340725705
"2549","satDemUK","disability",-0.478983701582365
"2550","personality_extraversion","polAttention",-0.693558156828658
"2551","personality_openness","subjClass",-2.46050156356796
"2552","socialDes_3","subjClass",-1.07947217761466
"2553","businessSupport","likeFarage",-0.585558586537445
"2554","changeCrime","livedAbroad",-1.35276264971253
"2555","familiesMore","livedAbroad",-0.743404167274548
"2556","likeBoris","socialIdentityGlobalLeave",-0.296246353782408
"2557","echr","ukCoopTrade",-0.56556870310078
"2558","likeCameron","postalapply",-0.56139531750523
"2559","socialIdentityGlobalLeave","profile_turnout_2015",-2.89590849377086
"2560","euRefVote","profile_turnout_2015",-1.28917632433061
"2561","gayEquality","profile_turnout_2015",-0.874181457495609
"2562","familiesMore","europeanness",-0.546481229137498
"2563","ukCoopTrade","profile_education_age",-0.679990917499708
"2564","UKsovereignty","echr",-0.91324900633299
"2565","lr1","likeUKIP",-0.450856696903429
"2566","campaigninfoRemain","parentsForeign",-1.54512106521952
"2567","euParlOverRide","franceFairShare",-0.319683812514995
"2568","likeBennett","partyId",-2.86299169829181
"2569","likeFarron","partyId",-15.0377874008918
"2570","euLeaveVoice","likeGove",-0.835718146656291
"2571","asylumMore","likeGove",-2.03384630931214
"2572","immigCon","remainTone",-1.6196821995245
"2573","ukipUnited","remainTone",-0.563757004319086
"2574","partyId","immigContributeTake",-1.4049513699174
"2575","efficacyPolCare","immigContributeTake",-0.839627011964694
"2576","euKnow1","profile_newspaper_readership_201",-1.47681916808324
"2577","euMemberJoin","bestPM",-1.49002925653622
"2578","bestPM","remainTone",-5.23718904797806
"2579","al5","remainTone",-0.654247305134959
"2580","EUIntegrationSelf","changeEconomy",-0.51998050698603
"2581","likeLab","likeGove",-0.236323128450749
"2582","immigCon","benefitsToMigrants",-0.579433677738052
"2583","UKsovereignty","Age",-6.90504299322856
"2584","ukipUnited","Age",-4.03725685879908
"2585","europeanness","Age",-0.0470807343153865
"2586","infoSourceRadio","Age",-0.445392213037849
"2587","infoSourceInternet","euKnow1",-0.504292402064493
"2588","businessSupport","euRefVote",-0.408278407961006
"2589","euDominance","noneuMore",-0.492663900206026
"2590","personality_extraversion","conSupport",-0.485353188521913
"2591","certaintyUKLeave","euSources_99",-0.584569095131656
"2592","RPrivSchnew_dk","euSources_99",-0.474560430619249
"2593","ukipUnited","euKnow3",-0.51437596598862
"2594","euKnow3","euKnow4",-13.2509456516327
"2595","disability","euKnow4",-0.838357597760478
"2596","effectsEUUnemployment","profile_gross_personal",-0.693217983975046
"2597","euKnow2","changeEducation",-1.17709172567447
"2598","education","changeEducation",-0.54384108666909
"2599","familiesMore","effectsEUWorkers",-2.19705670771327
"2600","immigLab","polAttention",-0.454435462950642
"2601","euKnow6","beliefTradeoff",-1.33077764171776
"2602","euRefVote","beliefTradeoff",-0.837612741705016
"2603","certaintyEUGreen","infoSourceRadio",-0.452044014674357
"2604","euMore","campaigninfoLeave",-5.05731639875648
"2605","immigSelf","campaigninfoLeave",-1.82659766819143
"2606","grnUnited","bestOnMII",-0.0785083259052044
"2607","profile_past_vote_2005","euKnow3",-0.522212297135411
"2608","ukCoopTrade","changeCrime",-1.11475739084381
"2609","likeLab","changeCrime",-1.44445742578137
"2610","certaintyEUUKIP","changeCrime",-0.435005747640389
"2611","postalapply","regSatisfaction",-0.571450521304541
"2612","ukCoopMovement","regSatisfaction",-3.02815174791158
"2613","childBenefitsRepatriate","regSatisfaction",-1.07066503675469
"2614","immigrantsWelfareState","effectsEUWorkers",-0.424838638223264
"2615","EUIntegrationLab","parentsForeign",-0.4104981275932
"2616","al_scale","euKnow4",-4.49821880234958
"2617","tuSupport","socialDes_dk",-0.401299765597969
"2618","infoSourceInternet","al3",-1.70770571291905
"2619","euParlOverRide","al3",-3.7837907564417
"2620","al3","echr",-6.65403162132316
"2621","personality_openness","profile_religion",-0.648660345479584
"2622","lr2","profile_religion",-1.5949264636256
"2623","gayEquality","profile_religion",-1.24834758895668
"2624","UKsovereignty","gender",-0.396793775885726
"2625","personality_extraversion","ukCoopEuro",-0.388467465902067
"2626","euRedTape","housing",-1.00855810323992
"2627","postalapply","profile_gross_household",-0.380795474649858
"2628","benefitsToMigrants","changeImmig",-3.99296863151721
"2629","changeImmig","childBenefitsRepatriate",-2.59094614014703
"2630","conSupport","EUIntegrationLD",-0.37529514648304
"2631","tuSupport","euSources_4",-0.953617620461955
"2632","lr_scale","euSources_4",-5.39706694012511
"2633","lr2","euSources_4",-1.54027390206102
"2634","schoolChildrenInHousehold","euRefExpectation",-0.371650397151825
"2635","euRefVote","euUKRich",-0.370006628224473
"2636","lr1","monarch",-0.831443409012536
"2637","monarch","likeBoris",-22.1977950955497
"2638","EUIntegrationCon","monarch",-1.35543176502597
"2639","euMemberJoin","likeBoris",-2.05893593697692
"2640","familiesMore","selfOccStatus",-0.359778942685807
"2641","euLeaveVoice","partyContact1",-0.822001685707164
"2642","countryOfBirth","partyContact1",-0.448962665167983
"2643","EUIntegrationCon","partyMember",-3.01848355585889
"2644","leaveImpactBritain","privatePrimarySchool",-0.350410654679422
"2645","leaveImpactSelf","proConRemain",-0.628582480681871
"2646","EUIntegrationUKIP","proConRemain",-0.537720187046943
"2647","tuSupport","personality_extraversion",-0.34990727344848
