"","from","to","strength"
"2120","likeFarron","likeGove",-3.998742015061
"2121","EUIntegrationCon","euLeaveScotIndep",-5.8404326909822
"2122","socialDesScale","al5",-3.9937670306681
"2123","ldUnited","leaveTone",-3.46169557048233
"2124","profile_religion","euRefTurnout",-2.35462790382917
"2125","immigLD","gender",-4.36379297874282
"2126","Age","profile_household_children",-16.7106492902676
"2127","profile_past_vote_2005","profile_household_children",-11.2321841255634
"2128","likeGrn","profile_household_children",-2.60578225771224
"2129","housing","likeGove",-3.07031104456291
"2130","leaveImpactSelf","britainFairShare",-0.371012141236861
"2131","immigUKIP","profile_religion",-3.38160542415062
"2132","marital","riskTaking",-3.21303267701387
"2133","RPrivSchnew_dk","blackEquality",-4.18096426428019
"2134","immigLab","partyId",-8.7117750925172
"2135","certaintyEUUKIP","partyId",-5.75288580327469
"2136","euMore","partyId",-3.20069541775592
"2137","personality_conscientiousness","postalapply",-3.34587119984189
"2138","businessSupport","UKsovereignty",-4.91168821010615
"2139","likeGove","effectsEUEcon",-13.6437359230376
"2140","likeOsborne","effectsEUEcon",-11.8927964287659
"2141","effectsEUEcon","ukCoopTrade",-19.6922052221898
"2142","infoSourcePeople","germanyFairShare",-3.99144124078794
"2143","EUIntegrationCon","germanyFairShare",-2.21751061380564
"2144","discussPolDays","proConRemain",-6.1450380213937
"2145","immigContributeTake","proConRemain",-2.3551003980665
"2146","likeBoris","euUndermineIdentity",-5.50968905178706
"2147","labSupport","infoSourceTV",-1.61294448152512
"2148","selfOccStatusLast","infoSourceTV",-3.96539093873616
"2149","socialDes_dk","gayEquality",-2.91811747299653
"2150","leaveImpactSelf","grnUnited",-2.76987136752541
"2151","europeanness","profile_ethnicity",-16.5149444346462
"2152","likeLab","profile_ethnicity",-5.47928354302712
"2153","likeOsborne","profile_ethnicity",-7.67273400397244
"2154","lr_scale","profile_ethnicity",-8.16334141963489
"2155","ukCoopTrade","profile_ethnicity",-3.94608974561197
"2156","profile_ethnicity","friendsEU",-24.4481102508762
"2157","tolUncertain2","profile_ethnicity",-5.38263139667288
"2158","lr1","gender",-2.6637830733298
"2159","britishness","profile_ethnicity",-2.88788047718663
"2160","profile_gross_household","profile_ethnicity",-3.5596688286023
"2161","likeLab","partyMember",-4.05352364726605
"2162","euLawsLevel","regSatisfaction",-2.16310523353422
"2163","euRefInterest","regSatisfaction",-8.22713590768217
"2164","euSources_2","regSatisfaction",-3.9365819065606
"2165","neverPrivateSchool","childBenefitsRepatriate",-2.01680942780513
"2166","euGovtLeaflet","euRefInterest",-4.87371488434837
"2167","euLeaveBigBusiness","ukCoopMovement",-6.6241992899686
"2168","immigSelf","ukCoopMovement",-21.1765062646919
"2169","beliefTradeoff","remainTone",-1.71775783458179
"2170","certaintyEUCon","certaintyUKRemain",-1.76361807245939
"2171","profile_gross_personal","certaintyUKRemain",-2.58560875535932
"2172","ukipUnited","partyMember",-5.3384010093796
"2173","certaintyEULD","partyMember",-2.22743671179705
"2174","profile_gross_household","immigUKIP",-2.5837863307388
"2175","housing","personality_openness",-10.0448363206524
"2176","profile_past_vote_2005","personality_openness",-3.0924535655231
"2177","conSupport","certaintyEULD",-9.54783781029892
"2178","parliamentSupport","certaintyEULD",-5.7221213453895
"2179","europeanness","englishness",-2.4875006493312
"2180","Age","immigrantsWelfareState",-6.30611021956247
"2181","polAttention","immigrantsWelfareState",-3.53310968929327
"2182","businessSupport","immigrantsWelfareState",-4.11698416237778
"2183","immigContributeTake","changeCrime",-4.31978380174769
"2184","normEU","euRefCertainty",-6.53682960764854
"2185","lr2","profile_past_vote_2015",-3.69167935282348
"2186","discussPolDays","likeBoris",-0.712537611138032
"2187","socialDes_none","pccTurnout",-8.33800141440497
"2188","personality_conscientiousness","euLeaveScotIndep",-2.90629140813144
"2189","immigLD","likeLD",-25.7829996020118
"2190","immigLab","likeLD",-14.05977182682
"2191","immigGreen","likeLD",-11.3580026332729
"2192","EUIntegrationUKIP","likeLD",-4.8079412752777
"2193","likeBoris","likeLD",-2.21888438253154
"2194","immigSelf","likeLD",-7.18715053733467
"2195","labSupport","likeAlanJohnson",-5.44747551591354
"2196","euUndermineIdentity","al1",-11.8274944690711
"2197","al1","euParlOverRide",-20.6452391269449
"2198","echr","al1",-6.82200421267771
"2199","infoSourcePaper","euKnow5",-1.33366403724813
"2200","EUIntegrationUKIP","lr2",-7.50426538849297
"2201","immigGreen","partyIdEU",-5.63495811232588
"2202","likeGrn","euMore",-1.94510221653582
"2203","cabinetSupport","likeFarron",-3.06060498647639
"2204","personality_conscientiousness","euSources_111",-3.10362575397426
"2205","bestPM","efficacyPolCare",-2.25081092588516
"2206","britishness","edlevel",-2.70854203648196
"2207","euSources_1","partyId",-3.19983460843287
"2208","housing","al2",-4.01830947930648
"2209","marital","partyMember",-2.19881884035567
"2210","euSources_111","euSources_4",-4.70883299030356
"2211","lr1","likeLab",-3.51496741752453
"2212","marital","pccTurnout",-5.19605744525143
"2213","likeFarron","betterDealEU",-2.93995307148543
"2214","infoSourcePeople","personality_conscientiousness",-3.65778950606727
"2215","personality_agreeableness","certaintyUKRemain",-2.80594698217101
"2216","likeCameron","gor",-4.53214480015595
"2217","euKnow1","gayEquality",-0.341019177214548
"2218","polKnowClegg","ns_sec_analytic",-3.35471605792918
"2219","euSources_99","ns_sec_analytic",-3.80194745951303
"2220","prevJob","profile_household_size",-40.1958676620307
"2221","workingStatus","profile_household_size",-43.2006916042228
"2222","profile_gross_household","profile_household_size",-17.1001057459653
"2223","profile_gross_personal","profile_household_size",-11.3254059533592
"2224","profile_household_size","profile_past_vote_2005",-9.1844616348335
"2225","euKnow2","edlevel",-5.45137204062121
"2226","euLawsLevel","campaigninfoRemain",-2.12790428838161
"2227","selfOccStatusLast","euRefTurnout",-3.0179964431245
"2228","normEU","euRefFinal",-2.42327799949999
"2229","labUnited","familiesMore",-2.57264849215062
"2230","certaintyEUUKIP","partyContact1",-1.7229602897778
"2231","tolUncertain2","profile_religion",-3.28095275709711
"2232","labSupport","partyIdEU",-6.11439599345522
"2233","proConRemain","partyIdEU",-2.44643625567642
"2234","benefitsToMigrants","al3",-4.78663901595701
"2235","ukCoopMovement","al3",-1.95161195766559
"2236","personality_agreeableness","profile_turnout_2015",-4.3364051876033
"2237","ukCoopMovement","effectsEUEcon",-3.7510473475586
"2238","personality_openness","socialDes_2",-9.9402865149741
"2239","personality_agreeableness","al4",-2.88390954805982
"2240","econPersonalRetro","parentsForeign",-3.8269724346178
"2241","effectsEUEcon","al_scale",-3.22695982389268
"2242","gender","edlevel",-4.23926860466599
"2243","likeLab","personality_openness",-8.03305284921953
"2244","locus2","polKnowClegg",-2.80353239637077
"2245","profile_education_age","privatePrimarySchool",-2.58496952508995
"2246","euSources_3","tolUncertain1",-3.97130311329056
"2247","Age","satDemEng",-4.64157204539879
"2248","cabinetSupport","lr3",-3.05588606158381
"2249","lr1","workingStatus",-4.43100428009893
"2250","likeCon","al3",-8.43587372888214
"2251","socialDes_3","al3",-2.99840872894947
"2252","euUKRich","changeEconomy",-5.63081172673355
"2253","infoSourcePaper","changeEconomy",-2.61504647444508
"2254","immigLab","changeImmig",-2.25202970377723
"2255","likeLab","ukCoopCAP",-12.0897261464161
"2256","likeCameron","ukCoopCAP",-6.92671203500686
"2257","efficacyEU","ukCoopCAP",-2.670514677764
"2258","ldSupport","ukCoopCAP",-2.95797066625892
"2259","euMemberJoin","turkey",-4.0876465678466
"2260","immigContributeTake","turkey",-4.25250371566472
"2261","immigCultural","turkey",-3.32600497104795
"2262","likeFarage","effectsEUTrade",-4.69386433897034
"2263","locus1","disability",-10.9554731145299
"2264","tolUncertain2","disability",-5.41204090755673
"2265","discussPolDays","immigUKIP",-4.23600340096709
"2266","euRefInterest","immigUKIP",-2.95130020101715
"2267","gender","leaveImpactBritain",-9.52520861206358
"2268","lr_scale","leaveTone",-2.22147177224178
"2269","workingStatus","ldUnited",-2.57765378543809
"2270","al3","privatePrimarySchool",-3.24704365296475
"2271","lr5","languageSkills",-5.25056604202928
"2272","euSources_5","euDominance",-29.6551052707127
"2273","euDominance","discussPolDays",-46.8563718046826
"2274","gender","discussPolDays",-5.89886023986219
"2275","likeGrn","ukipUnited",-1.56049679825446
"2276","personality_agreeableness","socialDes_2",-2.62229446707147
"2277","ldUnited","likeAlanJohnson",-6.36545616868534
"2278","selfOccStatus","edlevel",-2.56938677796461
"2279","euLeaveBigBusiness","profile_education_age",-1.69799006028552
"2280","workingStatus","noDependentsInHousehold",-2.90720395687731
"2281","tuSupport","germanyFairShare",-2.97366345132832
"2282","certaintyEUUKIP","profile_newspaper_readership_201",-3.03169996549332
"2283","efficacyUnderstand","socialDesScale",-4.95592667338678
"2284","EUIntegrationLab","socialDesScale",-2.8771620842781
"2285","conSupport","likeBennett",-3.08205053193524
"2286","euKnow2","EUMIICategory",-2.80716255860898
"2287","profile_gross_personal","EUMIICategory",-1.90266221751153
"2288","effectsEUFinance","campaigninfoLeave",-3.35776751219964
"2289","marital","euSources_1",-2.63730802168811
"2290","bestPM","workingStatus",-2.86041460015258
"2291","EUIntegrationSelf","changeEconomy",-5.24501413379312
"2292","euSources_2","euKnow6",-1.41165719263063
"2293","euSources_4","education",-2.30885131151445
"2294","infoSourcePeople","education",-6.46975246154761
"2295","bestPM","EUIntegrationLab",-11.1689205193125
"2296","likeCorbyn","EUIntegrationLab",-9.31622598438662
"2297","subjClass","polKnowMiliband",-2.88575094101543
"2298","socialDes_3","al_scale",-2.94260178893092
"2299","regSatisfaction","changeEconomy",-13.9811753767408
"2300","asylumMore","changeEconomy",-4.84289159761738
"2301","personality_neuroticism","schoolChildrenInHousehold",-2.11834931501062
"2302","profile_past_vote_2005","proConRemain",-1.53788721642377
"2303","bestPM","ukipUnited",-6.97700315961265
"2304","Age","ukipUnited",-8.96737095559911
"2305","generalElectionVote","pccTurnout",-2.73629266526768
"2306","gender","lr2",-4.11146898631705
"2307","infoSourceInternet","ukCoopTrade",-3.63200007523074
"2308","euSources_1","ukCoopTrade",-3.04022559195801
"2309","EUIntegrationLab","euLawsLevel",-2.13846350975291
"2310","profile_household_size","euLeaveVoice",-2.76710825062491
"2311","changeImmig","changeEducation",-4.39257326078859
"2312","likeGrn","euRefInterest",-2.34347270422495
"2313","regSatisfaction","personality_openness",-1.84548552410706
"2314","bestPM","partyId",-4.8152402942269
"2315","effectsEUUnemployment","euKnow5",-2.16810488354713
"2316","tolUncertain2","riskTaking",-3.75865160840203
"2317","Age","proConLeave",-5.24733096472119
"2318","tuSupport","proConLeave",-2.84917423766274
"2319","certaintyEULD","profile_gross_personal",-3.1872653022765
"2320","euMemberJoin","locus1",-4.64001545840256
"2321","certaintyEUGreen","discussPolDays",-1.28844781722182
"2322","infoSourceRadio","gor",-1.81105992708581
"2323","infoSourcePeople","remainTone",-5.53033196639808
"2324","asylumMore","remainTone",-9.4579126933495
"2325","changeImmig","remainTone",-4.54941216819316
"2326","conSupport","infoSourcePaper",-1.99325950639468
"2327","likeLab","infoSourcePaper",-4.27297079664822
"2328","immigUKIP","satDemEU",-2.87580026476189
"2329","euLeaveBigBusiness","prefTradeoff",-2.15700763075256
"2330","efficacyEU","socialDes_1",-2.83554971945705
"2331","parliamentSupport","gender",-6.86630827135286
"2332","socialDes_none","RPrivSchnew_dk",-5.70116068562857
"2333","cabinetSupport","EUIntegrationCon",-10.0827209986965
"2334","parliamentSupport","EUIntegrationCon",-4.71636446781667
"2335","certaintyUKLeave","effectsEUTerror",-2.79333855982259
"2336","britishness","euRefCertainty",-3.45039343342069
"2337","businessSupport","euMemberJoin",-1.90588344369462
"2338","euParlOverRide","al2",-1.46118587872297
"2339","noneuMore","changeNHS",-5.40956729397294
"2340","prefTradeoff","changeNHS",-4.23632515348891
"2341","effectsEUWorkers","changeNHS",-3.69037343264517
"2342","ns_sec_analytic","changeNHS",-2.78459966902665
"2343","euSources_3","euRefExpectation",-1.82103081771493
"2344","effectsEUFinance","euRefExpectation",-2.65605804798543
"2345","ukCoopTrade","RPrivSchnew_dk",-2.05654409114049
"2346","euLawsLevel","satDemEU",-2.15356533346767
"2347","britishness","friendsEU",-5.9353997410899
"2348","euRefExpectation","partyIdEU",-15.0107435911932
"2349","changeImmig","euRefExpectation",-3.41253435055478
"2350","immigUKIP","partyIdEU",-3.5888960068869
"2351","housing","sickOrElderlyInHousehold",-0.0761031738794031
"2352","likeBennett","likeUKIP",-3.4238252530813
"2353","ldSupport","likeUKIP",-1.43081682242155
"2354","socialDes_dk","countryOfBirth",-1.97635352788348
"2355","RPrivSchnew_dk","polKnowOsborne",-2.29187349373615
"2356","discussPolDays","personality_extraversion",-4.71816468033103
"2357","bestPM","profile_gross_personal",-2.62754668391062
"2358","euSources_1","profile_past_vote_2015",-0.856524940496456
"2359","echr","familiesMore",-2.48175190674556
"2360","certaintyEUUKIP","familiesMore",-2.81186630442789
"2361","polAttention","satDemEU",-3.97028005862376
"2362","certaintyUKRemain","satDemEU",-3.35850968845807
"2363","immigLD","euKnow2",-3.02845291650283
"2364","euKnow2","euKnow1",-34.2588436300321
"2365","euPreventWar","euKnow2",-2.93984924258802
"2366","profile_education_age","euKnow1",-1.75156515529125
"2367","certaintyEULab","EUIntegrationCon",-2.57459460425162
"2368","conSupport","personality_extraversion",-5.70288192485168
"2369","likeFarage","immigUKIP",-1.30516348348829
"2370","immigCultural","europeanness",-8.23089428673666
"2371","grnUnited","normEU",-1.63016714727564
"2372","lr4","leaveImpactSelf",-2.49461721775515
"2373","locus1","changeCostLive",-1.78113256556389
"2374","ukCoopEuro","britishness",-3.65993444901869
"2375","euMemberJoin","britishness",-7.50096611940171
"2376","immigrantsWelfareState","britishness",-2.41075916424052
"2377","ldSupport","conSupport",-4.36569327699635
"2378","UKsovereignty","franceFairShare",-7.09527135078679
"2379","franceFairShare","euRedTape",-9.37259772161997
"2380","gender","livedAbroad",-5.26823790868593
"2381","euKnow2","livedAbroad",-7.22973974569322
"2382","effectsEUWorkers","immigContributeTake",-0.924349891041857
"2383","ukCoopEuro","euKnow2",-2.87374955254018
"2384","socialDes_3","socialDes_1",-2.84052671159588
"2385","lr_scale","personality_conscientiousness",-3.26946874476562
"2386","personality_conscientiousness","childBenefitsRepatriate",-3.28152227529699
"2387","profile_education_age","childBenefitsRepatriate",-2.0505071132684
"2388","effectsEUUnemployment","childBenefitsRepatriate",-2.90164759347863
"2389","generalElectionVote","profile_turnout_2015",-1.87599160333144
"2390","euKnow2","friendsEU",-6.08496160046161
"2391","partyId","pccVote1",-1.75592839901947
"2392","cabinetSupport","euLeaveScotIndep",-8.77029602414405
"2393","euGovtLeaflet","euRefCertainty",-1.81549766160606
"2394","euKnow2","privatePrimarySchool",-1.58457064858976
"2395","efficacyUnderstand","polKnowMay",-1.09052346509907
"2396","languageSkills","privateSecondarySchool",-1.14196332210236
"2397","parentsForeign","profile_religion",-13.2397832254646
"2398","euRefTurnout","registered",-13.2053463968718
"2399","conUnited","likeLD",-1.34431174569181
"2400","polAttention","likeLD",-6.05896365094486
"2401","euCloser","socialIdentityGlobalRemain",-2.09108745525009
"2402","immigCon","euCloser",-4.43408325377277
"2403","efficacyUnderstand","euCloser",-0.521627427401654
"2404","efficacyUnderstand","locus1",-9.18948808297137
"2405","gender","locus1",-2.64995929185716
"2406","education","campaigninfoRemain",-2.57424739934868
"2407","workingStatus","socialDes_dk",-10.6521465765886
"2408","al_scale","socialDes_dk",-1.63738800876354
"2409","profile_household_size","selfOccStatus",-5.25324571824967
"2410","lr2","noneuMore",-1.98505975277476
"2411","gender","Age",-2.5278596463977
"2412","EUIntegrationSelf","changeImmig",-4.56430323554923
"2413","lr4","changeImmig",-4.86846529030845
"2414","ukCoopTrade","changeImmig",-3.09768395664651
"2415","studentsMore","socialDes_dk",-3.05752330903601
"2416","euUndermineIdentity","normEU",-6.98821227861117
"2417","childBenefitsRepatriate","normEU",-2.90097548871017
"2418","euSources_5","normEU",-2.66980942668488
"2419","likeUKIP","bestOnMII",-10.2467304863403
"2420","likeCameron","bestOnMII",-2.89843002778616
"2421","selfOccStatusLast","immigCultural",-3.04002892151038
"2422","tuSupport","EUIntegrationLab",-2.30277637319159
"2423","echr","al4",-2.56576195398702
"2424","lr1","al4",-4.4906941714853
"2425","ldSupport","infoSourceInternet",-2.29190796422154
"2426","ldUnited","euUKRich",-1.67835958677642
"2427","infoSourceTV","euUKRich",-2.37520376784414
"2428","euRefInterest","ukipUnited",-3.41389975115089
"2429","certaintyUKLeave","livedAbroad",-1.45168786855993
"2430","euUndermineIdentity","euRedTape",-2.51035155474347
"2431","euParlOverRide","englishness",-3.66896256854307
"2432","tuSupport","conSupport",-2.26641860406562
"2433","britishness","britainFairShare",-4.00729863351808
"2434","euRefInterest","euRefCertainty",-3.5552743757562
"2435","efficacyEU","euRefCertainty",-6.21545382945624
"2436","certaintyUKRemain","al_scale",-2.4406553901099
"2437","asylumMore","al_scale",-5.29382111344967
"2438","lr_scale","immigLD",-2.91804102106653
"2439","conSupport","immigLD",-5.40850015736396
"2440","businessSupport","immigLD",-3.93941663030637
"2441","infoSourcePaper","marital",-2.31065296250745
"2442","polAttention","EUIntegrationSelf",-5.23813726205844
"2443","certaintyEULab","EUIntegrationSelf",-4.42364422956052
"2444","selfOccStatusLast","ns_sec_analytic",-1.77784888226597
"2445","euMore","satDemUK",-3.35800426445621
"2446","monarch","partyMember",-2.55193763651278
"2447","infoSourceInternet","efficacyEU",-4.11683059902043
"2448","euLawsLevel","likeUKIP",-1.878731335677
"2449","generalElectionVote","parentsForeign",-3.32776491725008
"2450","prefTradeoff","germanyFairShare",-2.05791423867595
"2451","euLawsLevel","germanyFairShare",-4.97769755647823
"2452","workingStatus","echr",-2.11240282856852
"2453","prevJob","infoSourceRadio",-20.4612556460106
"2454","ldUnited","euKnow5",-4.43823732573492
"2455","certaintyEULD","socialDes_3",-7.63102703086042
"2456","ldSupport","socialDes_3",-5.74019491997296
"2457","workingStatus","personality_openness",-7.39459026165969
"2458","euLeaveBigBusiness","effectsEUEcon",-2.67893061060295
"2459","ukCoopWorkers","englishness",-2.0574980954716
"2460","bestPM","likeFarage",-3.6474599889134
"2461","euSources_5","profile_household_children",-4.32323684718995
"2462","infoSourcePaper","immigUKIP",-3.13250448284998
"2463","conSupport","immigUKIP",-5.31878319722091
"2464","satDemEU","germanyFairShare",-3.65831602474191
"2465","bestPM","localTurnoutRetro",-1.46436046107556
"2466","monarch","profile_education_age",-2.32915449310894
"2467","conUnited","euSources_5",-7.48158589968807
"2468","EUIntegrationUKIP","euSources_5",-4.66506019973622
"2469","proConLeave","effectsEUImmigration",-3.18751750906449
"2470","childBenefitsRepatriate","effectsEUImmigration",-2.35486694772044
"2471","proConRemain","effectsEUImmigration",-1.8566466225966
"2472","discussPolDays","euLeaveBigBusiness",-3.99672834616467
"2473","likeBoris","al5",-1.62213644353506
"2474","gender","effectsEUTerror",-7.90943322443673
"2475","al5","effectsEUTerror",-5.10646237621586
"2476","betterDealEU","effectsEUTerror",-2.76718187265942
"2477","efficacyPolCare","lr2",-2.81349175875766
"2478","euUKRich","franceFairShare",-2.84124327131758
"2479","euSources_1","UKsovereignty",-2.49693889824084
"2480","housing","locus2",-1.32184372719894
"2481","grnUnited","euRefCertainty",-4.72202438350178
"2482","satDemEU","effectsEUFinance",-2.97742062673751
"2483","leaveImpactSelf","effectsEUFinance",-2.95595306893756
"2484","ukCoopCAP","effectsEUFinance",-2.68068270720141
"2485","labUnited","tolUncertain1",-0.985655400203541
"2486","ukCoopMovement","remainTone",-6.43409953168339
"2487","ukCoopEuro","remainTone",-3.46702097653542
"2488","euMore","remainTone",-2.5144740409869
"2489","partyMember","pccTurnout",-8.8583937602989
"2490","friendsEU","pccTurnout",-7.3213857737901
"2491","monarch","pccTurnout",-8.04015128576248
"2492","Age","immigContributeTake",-1.60272194505706
"2493","prefTradeoff","likeUKIP",-1.25481243708418
"2494","ns_sec_analytic","profile_newspaper_readership_201",-3.07350084152495
"2495","germanyFairShare","profile_newspaper_readership_201",-1.89320333136493
"2496","ldUnited","immigUKIP",-2.57727611219889
"2497","prefTradeoff","immigUKIP",-2.74455592814047
"2498","profile_household_children","ukCoopEuro",-2.49718966573528
"2499","efficacyUnderstand","campaigninfoLeave",-1.63262834533271
"2500","lr2","satDemEng",-2.24773484077787
"2501","marital","registered",-4.58452502547777
"2502","satDemEng","remainTone",-1.54957588877551
"2503","euSources_5","effectsEUNHS",-0.94436785340713
"2504","immigGreen","profile_ethnicity",-3.08431220483908
"2505","infoSourceTV","profile_ethnicity",-2.04734453203855
"2506","infoSourcePaper","monarch",-2.1243685760619
"2507","ldUnited","monarch",-6.07663040783882
"2508","immigUKIP","ukCoopWorkers",-2.1302275697517
"2509","personality_agreeableness","euRefFinal",-1.94206344967188
"2510","tuSupport","likeCon",-4.06187592072456
"2511","lr3","likeCon",-1.64509892567185
"2512","postalapply","registered",-12.1737791109744
"2513","likeBoris","euLeaveVoice",-0.823299441685776
"2514","al5","education",-2.37651243720393
"2515","certaintyUKLeave","likeBoris",-1.95842526495107
"2516","labSupport","likeBoris",-2.25653380225413
"2517","ukCoopMovement","euMore",-27.9545524402729
"2518","al_scale","euMore",-12.5006872817248
"2519","efficacyPolCare","euMemberJoin",-1.83316308328722
"2520","campaigninfoRemain","partyContact1",-1.78556587704816
"2521","pccTurnout","sickOrElderlyInHousehold",-1.86364276737515
"2522","europeanness","parentsForeign",-3.94828839808133
"2523","al2","parentsForeign",-4.16597560505033
"2524","selfOccStatusLast","parentsForeign",-2.23690233864954
"2525","ukCoopCAP","euParlOverRide",-1.32826408915207
"2526","infoSourceInternet","immigSelf",-2.17332478367643
"2527","likeCameron","al4",-17.4802690528977
"2528","normEU","remainTone",-2.107864835285
"2529","labSupport","euMore",-1.97510776431955
"2530","euMore","changeCrime",-0.878652763571154
"2531","profile_religion","pccVote1",-2.97628352171705
"2532","prevJob","socialDes_dk",-2.38610224591139
"2533","certaintyEULab","euKnow4",-6.94142831014324
"2534","parliamentSupport","conUnited",-1.92828969978473
"2535","conUnited","euSources_111",-1.92654778987367
"2536","likeLD","headHouseholdPast",-2.91461394004546
"2537","personality_openness","profile_past_vote_2010",-1.9139281852913
"2538","euSources_2","pccVote1",-6.42119026928231
"2539","infoSourcePaper","childBenefitsRepatriate",-2.56003937562946
"2540","selfOccStatus","socialDes_none",-6.81762268766306
"2541","workingStatus","polAttention",-3.07833372016648
"2542","parliamentSupport","infoSourcePeople",-2.48469140501948
"2543","immigCultural","familiesMore",-41.9324250201989
"2544","effectsEUEcon","familiesMore",-12.6068622216535
"2545","efficacyUnderstand","al5",-3.59986574955292
"2546","euSources_3","al5",-2.84282747008365
"2547","workingStatus","selfOccStatusLast",-2.32077048954721
"2548","privateSecondarySchool","euMIISmall",-1.85868838171882
"2549","euSources_111","prefTradeoff",-1.8817364977931
"2550","femaleEquality","socialDes_2",-2.0747132447276
"2551","labUnited","euRedTape",-3.43687815314661
"2552","subjClass","euRefFinal",-0.924694307115715
"2553","profile_past_vote_2015","changeEducation",-1.91429505054202
"2554","locus2","gor",-1.54451749040345
"2555","businessSupport","euRedTape",-1.81063992896816
"2556","bestPM","euDominance",-2.62623633208023
"2557","RPrivSchnew_dk","partyContact1",-1.12137393706735
"2558","likeLab","personality_agreeableness",-2.36303361416321
"2559","efficacyUnderstand","personality_conscientiousness",-3.61760674902689
"2560","likeLab","headHouseholdPast",-1.80635444437939
"2561","efficacyEU","immigEcon",-1.53394686696447
"2562","efficacyPolCare","euUndermineIdentity",-2.22674705944701
"2563","EUIntegrationGreen","econPersonalRetro",-1.39777086928552
"2564","profile_past_vote_2005","euLawsLevel",-1.34326351651725
"2565","tuSupport","effectsEUWorkers",-2.84842495067915
"2566","lr2","effectsEUWorkers",-2.17709239623946
"2567","leaveImpactSelf","effectsEUWorkers",-2.09364496066883
"2568","likeUKIP","grnUnited",-1.47784399327429
"2569","immigLab","monarch",-2.27297195409301
"2570","gor","euRefTurnout",-0.840470530687526
"2571","euKnow5","euKnow1",-101.923828667236
"2572","likeGrn","euKnow1",-2.80567672232519
"2573","efficacyPolCare","monarch",-1.39161696279007
"2574","euSources_5","euSources_2",-111.143791971681
"2575","euSources_99","euSources_5",-4.90434473554524
"2576","lr_scale","euSources_5",-2.704554925097
"2577","euKnow6","effectsEUTrade",-0.678921068121781
"2578","infoSourceRadio","profile_household_children",-1.65859915103647
"2579","betterDealEU","socialDes_4",-5.91065814115098
"2580","certaintyEUCon","socialDes_4",-1.99212166533681
"2581","locus2","socialDes_4",-2.12016002519192
"2582","labUnited","benefitsToMigrants",-4.1478508822529
"2583","polAttention","al1",-4.69891922606621
"2584","certaintyEUCon","al1",-6.74063058733191
"2585","certaintyEUGreen","al1",-6.56336638554058
"2586","ldUnited","al1",-3.33825379655173
"2587","likeLab","education",-0.130320588308678
"2588","profile_past_vote_2005","education",-2.03261793036654
"2589","euSources_2","education",-0.642930636731762
"2590","euDominance","euSources_4",-1.12659206103126
"2591","infoSourceTV","euSources_4",-16.859165397459
"2592","euSources_1","euSources_4",-17.935751979614
"2593","infoSourceRadio","schoolChildrenInHousehold",-3.39702762048285
"2594","euCloser","studentsMore",-2.08598505187547
"2595","likeOsborne","studentsMore",-1.78801566301627
"2596","efficacyEU","bestOnMII",-1.17699098993035
"2597","livedAbroad","partyMember",-10.2317033055879
"2598","immigUKIP","noneuMore",-1.08875595217614
"2599","effectsEUTerror","changeCostLive",-1.37989947876304
"2600","europeanness","socialIdentityGlobalLeave",-2.93996400739525
"2601","englishness","socialIdentityGlobalLeave",-6.62567840663905
"2602","britainFairShare","socialIdentityGlobalLeave",-2.32026434562977
"2603","immigUKIP","bestOnMII",-1.068722027283
"2604","asylumMore","bestOnMII",-5.63688002250819
"2605","immigCultural","bestOnMII",-2.9822492722833
"2606","euUKRich","europeanness",-2.33914688492223
"2607","al_scale","europeanness",-3.08909674547431
"2608","likeBennett","benefitsToMigrants",-1.11146944114807
"2609","profile_past_vote_2005","euGovtLeaflet",-1.58594984323736
"2610","gender","profile_household_size",-2.00624059930669
"2611","parentsForeign","profile_turnout_2015",-1.249456853509
"2612","al4","profile_religion_denom",-3.38108168488725
"2613","certaintyEUUKIP","polKnowBercow",-1.60806247015717
"2614","cabinetSupport","ldUnited",-1.72037618224567
"2615","disability","euKnow4",-2.51489393209886
"2616","Age","euKnow4",-10.8325953094909
"2617","certaintyEUUKIP","euKnow4",-2.26534515469393
"2618","likeBennett","generalElectionVote",-5.32682765383288
"2619","likeAlanJohnson","generalElectionVote",-2.59911267832285
"2620","gor","changeCostLive",-1.93141245063453
"2621","effectsEUFinance","changeCostLive",-0.868357116103653
"2622","likeUKIP","riskTaking",-3.18921228204908
"2623","personality_agreeableness","socialDes_dk",-1.81110041844317
"2624","riskTaking","locus1",-4.7614701896764
"2625","profile_household_children","blackEquality",-1.28285201019753
"2626","Age","socialIdentityGlobalLeave",-3.81463784318657
"2627","infoSourcePeople","likeGove",-1.25065894301588
"2628","beliefTradeoff","livedAbroad",-1.56166797220794
"2629","al2","livedAbroad",-2.88808471331004
"2630","conSupport","certaintyUKRemain",-2.60271982710492
"2631","efficacyPolCare","certaintyUKRemain",-1.62100711147468
"2632","germanyFairShare","likeLD",-2.73310146309086
"2633","euRefInterest","euKnow6",-1.88775476325372
"2634","likeBoris","euKnow6",-1.26682710064961
"2635","euPreventWar","euMemberJoin",-2.7621905548931
"2636","immigCultural","euMemberJoin",-1.92001713440186
"2637","tolUncertain3","socialIdentityGlobalRemain",-3.0416495474874
"2638","discussPolDays","socialIdentityGlobalRemain",-3.76565945705806
"2639","euSources_2","infoSourceRadio",-1.74073865269565
"2640","euRefCertainty","socialIdentityGlobalRemain",-20.6307869380234
